Unnamed: 0,Id,groupId,matchId,maxPlace,numGroups,rankPoints,revives,matchType_crashfpp,matchType_crashtpp,matchType_duo,matchType_duo-fpp,matchType_normal-duo-fpp,matchType_normal-solo-fpp,matchType_normal-squad-fpp,matchType_solo,matchType_solo-fpp,matchType_squad,matchType_squad-fpp,game_vector,aggregate_vector
1159988,150ab033af1fdf,003fc68fd59c8f,80661d8a274bc1,26,26,1500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[1.563674200147597, 1.7514367652393485, 0.5811710774964554, 0.3570673533001329, -0.3717886566871876, -0.11470413032759312, -0.9337317144568182, -0.7768638567421556, 0.09470392733040937, 0.6860142934837, 0.845562994038821, 0.7948213070124122, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 2.582752975689125, 1.01886089072125, -0.7927620249232471]","[0.09470392733040937, 0.5811710774964554, 2.582752975689125, -0.3983363991301508, 1.7514367652393485, -0.11470413032759312, -0.9337317144568182]"
1793247,00cdfc998304f9,86cc709770e966,d93512c1b46dc0,49,46,1500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 1.3319090963111508, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.4022549839955107, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.801164968170901, -0.20917553843252668, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, -0.801164968170901, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 1.3319090963111508]"
2768293,1ac24ef5071308,5d6e1f75fb08ac,cecc7706c904d4,93,87,1493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[-0.398275862772851, 0.555100176961105, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, -0.034667900660005066, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.2739770646326203, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.8384485775178682, 0.20016993795206556, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, 0.8384485775178682, -0.3983363991301508, 0.555100176961105, -0.5048542334826717, -0.034667900660005066]"
476420,a0988e4da75aed,a1bdeb03f1e34f,8eb34cf95f3487,94,90,1523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[-0.398275862772851, -0.043068117178016806, -0.40252746378026016, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 0.14514486209935756, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.8690187647239012, 0.30202934521396846, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.15571757066709122, 0.6095154143366578, -0.7927620249232471]","[-0.6120417990159291, -0.40252746378026016, 0.15571757066709122, 0.30202934521396846, -0.043068117178016806, -0.5048542334826717, 0.14514486209935756]"
4074815,6221339f55f068,2c2c64e5c8e6c3,9f0221d6cc41a2,29,25,1425,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, 1.7514367652393485, -0.7820090002031435, 0.3570673533001329, -0.3717886566871876, -0.11470413032759312, -0.0706304532118776, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.04383138577567, 4.710899733985228, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.6583966055440952, 0.20016993795206556, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, 0.6583966055440952, 4.710899733985228, 1.7514367652393485, -0.11470413032759312, -0.0706304532118776]"
682505,bd22c8a9e71d60,176cb1bf5b52b9,03bab20f9dd504,25,25,1532,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.35872204116506134, 1.2869302525192288, -0.3717886566871876, -0.5048542334826717, 0.6126580452737004, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.45130242375191, 0.434846160746387, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.2925896579593711, 1.4282063671058423, -0.7927620249232471]","[-0.6120417990159291, -0.35872204116506134, 0.2925896579593711, 0.434846160746387, -0.6412364113171386, -0.5048542334826717, 0.6126580452737004]"
2504926,ca5b9a99fc0a46,94e2c8f1632b53,2079818c5cac94,99,96,1553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[3.525624263068045, 1.1532684711002268, 0.735668956125131, -0.5727955459189632, -0.3717886566871876, 2.226196488602878, -1.0416193721124358, -0.7768638567421556, 0.09470392733040937, 0.6860142934837, 0.7329889975006764, 0.9532822662253945, 1.9327606851900536, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.0479611306607062, 1.8375518434904343, -0.7927620249232471]","[0.09470392733040937, 0.735668956125131, -0.0479611306607062, 1.9327606851900536, 1.1532684711002268, 2.226196488602878, -1.0416193721124358]"
1133876,11472c208974d8,1b4d5a23cb181b,417bee11042356,28,27,1431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 1.2240214386555333, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -1.0991644435808514, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.7403872436946862, -0.20917553843252668, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, -0.7403872436946862, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 1.2240214386555333]"
1165244,f5c09d4f05321d,b35e7106540449,03ac9b981ab922,50,46,1473,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.398275862772851, 0.555100176961105, -0.5263739560464594, 0.3570673533001329, 1.46874924770483, -0.5048542334826717, -0.17851811086749517, -0.7768638567421556, 0.09470392733040937, 0.6860142934837, -0.23675024751251159, 1.3796177041079418, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.33685900062405405, 0.6095154143366578, -0.7927620249232471]","[0.09470392733040937, -0.5263739560464594, -0.33685900062405405, -0.3983363991301508, 0.555100176961105, -0.5048542334826717, -0.17851811086749517]"
3458997,9010071dd363ec,a6b2eac31d3ac0,0a1d9978344932,25,25,1499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, -0.043068117178016806, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, 0.27544597282748545, 0.00129465189186746, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.9708865242179612, 0.16014211301104328, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.4416824673313188, -0.20917553843252668, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, 0.4416824673313188, 0.16014211301104328, -0.043068117178016806, 0.27544597282748545, 0.00129465189186746]"
1737086,6c54c9eca0262a,804911e3b8cc7e,fe78995bdd5fe3,28,28,1482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, -0.6412364113171386, -0.7045739188663614, 0.3570673533001329, -0.3717886566871876, -0.5048542334826717, 1.1161337809999157, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.1494720252509916, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.710731624781359, -0.6185210148171189, -0.7927620249232471]","[-0.6120417990159291, -0.7045739188663614, -0.710731624781359, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 1.1161337809999157]"
532917,ce43ca7ff7afdf,42eb71e0237a57,7c423b4ca60820,29,29,1536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, -0.6412364113171386, -0.2698702491183692, 0.3570673533001329, -0.3717886566871876, -0.11470413032759312, 0.5047703876180828, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.9029746845552544, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.18586201846360523, -0.20917553843252668, -0.7927620249232471]","[-0.6120417990159291, -0.2698702491183692, 0.18586201846360523, -0.3983363991301508, -0.6412364113171386, -0.11470413032759312, 0.5047703876180828]"
2712842,4e88ff879312bd,95ba61b7386552,a459d097a95933,32,31,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[1.563674200147597, 1.7514367652393485, 1.8289431012806583, 2.216793151738325, 1.46874924770483, 2.616346591757957, -1.5091325552867787, 1.7621379835275097, 1.5081953800230863, 2.124199395126677, 2.5039792542977763, 0.4552621086988789, 2.80352068555869, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.9052551915533856, 0.6095154143366578, 1.3936051986911566]","[1.5081953800230863, 1.8289431012806583, 0.9052551915533856, 2.80352068555869, 1.7514367652393485, 2.616346591757957, -1.5091325552867787]"
1986487,aa357dd0b9bc24,9ee48a41488158,ab3c20a0ff2918,97,95,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.25497888732283425, -0.5727955459189632, -0.3717886566871876, -0.11470413032759312, 0.2889950723068477, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.232475384838744, 1.3632680956632444, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.35853041444533174, -0.6185210148171189, -0.7927620249232471]","[-0.6120417990159291, -0.25497888732283425, -0.35853041444533174, 1.3632680956632444, -0.6412364113171386, -0.11470413032759312, 0.2889950723068477]"
3470852,06ad47c77f33f2,0153c746754be8,758d584c455687,30,30,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, -0.6412364113171386, -0.22581663713991157, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 1.6915346218298761, 1.554839732011822, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.8312899649112864, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.9058395263572827, -1.4372119675863033, 1.2108396291563281]","[-0.6120417990159291, -0.22581663713991157, -0.9058395263572827, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 1.6915346218298761]"
3607178,6f55c4bf6778c0,d0558d0007ca7c,dde7c39dc5af20,30,30,1490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, 2.9477733535175923, -0.18014979430027092, 0.3570673533001329, -0.3717886566871876, 2.226196488602878, -0.17851811086749517, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 0.8929161865252108, 2.083070447158449, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 3.036549122247458, 1.01886089072125, -0.7927620249232471]","[-0.6120417990159291, -0.18014979430027092, 3.036549122247458, 2.083070447158449, 2.9477733535175923, 2.226196488602878, -0.17851811086749517]"
3308736,f2a793a8b11103,8fdccbf06fa1e0,f72a0cf73d08ee,26,26,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, -0.043068117178016806, -0.12306624075072012, -0.5727955459189632, 1.46874924770483, -0.11470413032759312, -1.3652823450792886, 1.3523623700662664, 0.8014496536767478, 0.6860142934837, -0.1277174859648055, -1.212350843018696, -0.17462105082115506, -0.060108292477564565, 1.7500468781611154, -0.14492584511891096, -0.10674760375242259, 1.7973679033691383, -0.20917553843252668, 1.270852204227466]","[0.8014496536767478, -0.12306624075072012, 1.7973679033691383, -0.17462105082115506, -0.043068117178016806, -0.11470413032759312, -1.3652823450792886]"
4190551,a4296053b32967,5fbda0a01768d2,814bfd1582c73a,31,29,1463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 0.9363210182405531, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 0.8136857069187197, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.7711834633354493, 0.20016993795206556, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, -0.7711834633354493, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 0.9363210182405531]"
3871526,e3e65722050d98,884134ad3e11fc,10193caa0ffd0b,28,26,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.47580537328245526, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 0.00129465189186746, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.7746967651923641, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.01537253844825862, -0.6185210148171189, -0.7927620249232471]","[-0.6120417990159291, -0.47580537328245526, -0.01537253844825862, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 0.00129465189186746]"
1472117,bbd9842664ae02,308373e3a949eb,5ae4b8fa1bc706,49,48,-1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 0.3249576248587202, 1.0293627688674039, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.5898256461105515, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.3318892403116558, 1.01886089072125, 1.212203551317036]","[-0.6120417990159291, -0.7820090002031435, -0.3318892403116558, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 0.3249576248587202]"
1527967,a22e30a2c1d1b3,44efeda66f79f1,a3eae2eaede76e,97,93,1543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1.563674200147597, 6.536783118352323, 3.4514810635858244, -0.5727955459189632, 1.46874924770483, 0.665596075982564, -1.6889453180461413, -0.7768638567421556, 2.9216868327157637, 0.6860142934837, 0.08233366320487796, 1.0287398658506242, 0.9674091966861336, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.8995521879162073, 1.01886089072125, -0.7927620249232471]","[2.9216868327157637, 3.4514810635858244, 0.8995521879162073, 0.9674091966861336, 6.536783118352323, 0.665596075982564, -1.6889453180461413]"
126834,5e9b435050980f,f9241541d821d0,7f40fde87ffc12,95,91,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 0.5407329401699553, 1.153098934500799, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.2098381049511753, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.6119067188971117, 1.01886089072125, 1.3308647792986037]","[-0.6120417990159291, -0.7820090002031435, -0.6119067188971117, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 0.5407329401699553]"
689622,bd4d0666fd4fa5,1279de745fe6ae,6adf78d1b19fea,28,26,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[-0.398275862772851, 1.1532684711002268, 0.194616144220693, -0.5727955459189632, -0.3717886566871876, 0.27544597282748545, -1.0775819246643084, 1.2221983516726949, 0.8014496536767478, 2.124199395126677, 0.43347506962518273, -0.45400196678513816, -0.3983363991301508, -0.060108292477564565, 3.2611397739586874, -0.14492584511891096, -0.10674760375242259, 1.005465112606662, 0.20016993795206556, 1.254485138298974]","[0.8014496536767478, 0.194616144220693, 1.005465112606662, -0.3983363991301508, 1.1532684711002268, 0.27544597282748545, -1.0775819246643084]"
411072,451f7155231365,0c207f9f8e28ca,ec9aaa37bae815,48,43,-1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.398275862772851, 1.1532684711002268, -0.05791653289525454, 0.3570673533001329, -0.3717886566871876, 0.665596075982564, -0.8618066093530732, 1.172382492781328, 0.09470392733040937, 0.6860142934837, 0.2791517763576602, -0.5332324463916293, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.5231539478624377, 1.01886089072125, 1.2681243599060505]","[0.09470392733040937, -0.05791653289525454, 0.5231539478624377, -0.3983363991301508, 1.1532684711002268, 0.665596075982564, -0.8618066093530732]"
2085386,801510a5ae7128,37d0ef12e2a351,2ab1022b6a588f,29,29,1442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 1.1161337809999157, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 0.7646382671623203, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.642295581135219, -0.20917553843252668, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, -0.642295581135219, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 1.1161337809999157]"
338164,7617f522efa836,417160adcaacff,d8dd516e99753e,29,29,1384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[-0.398275862772851, -0.043068117178016806, -0.5939435101936995, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 0.4688078350662103, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.7369679653797493, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 1.4942939957933759, 0.20016993795206556, -0.7927620249232471]","[-0.6120417990159291, -0.5939435101936995, 1.4942939957933759, -0.3983363991301508, -0.043068117178016806, -0.5048542334826717, 0.4688078350662103]"
4108216,007211f84303cb,fe704856735ec7,6eb3a2575a17ee,27,27,1445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.041784224283425, 0.3570673533001329, -0.3717886566871876, -0.5048542334826717, -0.2864057685231127, -0.7768638567421556, 0.09470392733040937, 0.6860142934837, -0.39517391813738373, -1.0199339639743603, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.9004624086422289, -1.027866491201711, -0.7927620249232471]","[0.09470392733040937, -0.041784224283425, -0.9004624086422289, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, -0.2864057685231127]"
1548091,d0ad31f63fd030,e4bed7b7eb1c59,b2eaafb2a7c5b0,88,85,1534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[-0.398275862772851, 0.555100176961105, 0.4589378160914391, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, -0.9696942670086908, -0.7768638567421556, 0.8014496536767478, 0.6860142934837, -0.011602254436222745, -0.7558323652860567, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.7636880871265863, 1.01886089072125, -0.7927620249232471]","[0.8014496536767478, 0.4589378160914391, -0.7636880871265863, -0.3983363991301508, 0.555100176961105, -0.5048542334826717, -0.9696942670086908]"
3519479,e7d6adc92bedf8,e52823ec390c5a,9576fce36c42ef,28,28,1478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[1.563674200147597, -0.043068117178016806, -0.6379350748313424, -0.5727955459189632, -0.3717886566871876, -0.11470413032759312, 0.21706996720310262, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 0.5609027481742004, 2.1355492864663805, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 1.38756635629761, -0.6185210148171189, -0.7927620249232471]","[-0.6120417990159291, -0.6379350748313424, 1.38756635629761, 2.1355492864663805, -0.043068117178016806, -0.11470413032759312, 0.21706996720310262]"
2013139,4e9e73d98adc21,01bc12aad852a0,c50093091be9e1,47,44,1496,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.398275862772851, -0.043068117178016806, 0.06555767532605637, -0.5727955459189632, -0.3717886566871876, 1.4458962822927213, 0.1811074146512301, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 2.0096886609786093, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.5223392330571265, 3.065588272644211, -0.7927620249232471]","[-0.6120417990159291, 0.06555767532605637, 0.5223392330571265, -0.3983363991301508, -0.043068117178016806, 1.4458962822927213, 0.1811074146512301]"
720663,cf837f0aedc80b,8414c0bb7b7396,a758d00473402b,98,97,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.18418287145322837, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 1.6555720692780036, 0.9650842412656402, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.5973714060730745, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.9100516019007416, -0.6185210148171189, 1.224478850763405]","[-0.6120417990159291, -0.18418287145322837, -0.9100516019007416, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 1.6555720692780036]"
1812277,83f77df031e2d7,6898b144f08aab,451bcc0281a09e,28,27,1464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 1.619609516726131, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.1230618653821611, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.8561011874930345, -1.027866491201711, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, -0.8561011874930345, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 1.619609516726131]"
2609866,dc43a75d5ed9b2,bf86dec8d6e271,4df81fb26010e3,95,94,1521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.7820090002031435, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, 0.4328452825143378, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, -0.899201804573993, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.27901424944695963, 0.6095154143366578, -0.7927620249232471]","[-0.6120417990159291, -0.7820090002031435, -0.27901424944695963, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, 0.4328452825143378]"
254624,53476823786758,75e959c8c88977,6ad98dfb9d9963,49,47,1567,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.563674200147597, 2.3496050593784705, 1.1606932407060255, 2.216793151738325, -0.3717886566871876, 0.27544597282748545, -1.4372074501830336, -0.7768638567421556, 1.5081953800230863, 2.124199395126677, 4.071441689539158, 1.590898983058585, 0.08796751179001194, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.9908002461110605, 0.6095154143366578, -0.7927620249232471]","[1.5081953800230863, 1.1606932407060255, 0.9908002461110605, 0.08796751179001194, 2.3496050593784705, 0.27544597282748545, -1.4372074501830336]"
4168486,4ae979fe612894,7f1e51644eadc3,20e31be99c5f0a,96,96,1639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, -0.1615355920558522, -0.5727955459189632, -0.3717886566871876, -0.5048542334826717, -0.2504432159712402, -0.7768638567421556, 0.09470392733040937, 0.6860142934837, -0.16070688561257296, -0.2578122077595411, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.8879239477884896, -1.027866491201711, -0.7927620249232471]","[0.09470392733040937, -0.1615355920558522, -0.8879239477884896, -0.3983363991301508, -0.6412364113171386, -0.5048542334826717, -0.2504432159712402]"
3332457,9350c1f332ec6b,f1c15154fbb742,5e6a410b2c278e,27,27,1498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[-0.398275862772851, 1.1532684711002268, -0.3183292222946727, 0.3570673533001329, -0.3717886566871876, -0.11470413032759312, -0.2144806634193677, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 2.2473800997980824, 1.3801131551941852, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, 0.46367976707472086, 1.8375518434904343, -0.7927620249232471]","[-0.6120417990159291, -0.3183292222946727, 0.46367976707472086, 1.3801131551941852, 1.1532684711002268, -0.11470413032759312, -0.2144806634193677]"
11592,fbaddb5a30ff06,1f7c89d54a421f,55fb4ca92ae823,17,17,1500,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[-0.398275862772851, -0.043068117178016806, 0.3745534325834075, -0.5727955459189632, -0.3717886566871876, 0.27544597282748545, 0.5407329401699553, -0.7768638567421556, -0.6120417990159291, -0.7521708081592771, -0.4427010193248454, 1.938003941334641, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.6646187668007456, 0.20016993795206556, -0.7927620249232471]","[-0.6120417990159291, 0.3745534325834075, -0.6646187668007456, -0.3983363991301508, -0.043068117178016806, 0.27544597282748545, 0.5407329401699553]"
1059715,4137fb73b67a25,4c91a5a6dff44e,b46e6071161223,47,46,1714,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.398275862772851, -0.6412364113171386, 0.9894425800573731, 0.3570673533001329, -0.3717886566871876, -0.11470413032759312, -1.0416193721124358, -0.7768638567421556, 0.8014496536767478, 2.124199395126677, -0.26562063172403244, 1.2249296248762211, -0.3983363991301508, -0.060108292477564565, -0.16114185127773303, -0.14492584511891096, -0.10674760375242259, -0.5370344282890133, -0.6185210148171189, -0.7927620249232471]","[0.8014496536767478, 0.9894425800573731, -0.5370344282890133, -0.3983363991301508, -0.6412364113171386, -0.11470413032759312, -1.0416193721124358]"
